example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"Sam only gave Tom grapes entails that Sam didn't give Tom anything else, but it doesn't say anything about what Sam gave other people.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,Sam only gave Sue oranges entails that Sam didn't give Sue anything else.,0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,Sam only gave Sue bananas entails that Sam didn't give anyone else bananas.,0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,Sam only gave Tom oranges entails that Sam didn't give Tom anything else.,0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,Sam only gave Sue apples entails that Sam didn't give Sue anything else.,0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,Sam only gave Sue grapes entails that Sam didn't give Sue anything else.,0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,Sam only gave Ellen oranges entails that Sam didn't give Ellen anything else.,0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,Sam only gave Mary grapes entails that Sam didn't give Mary anything else.,0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,Sam only gave Bill oranges entails that Sam didn't give anyone else oranges.,0.0,0.0,1,POS,1,f2,audio,gemini,gemini-2.0-flash,20260105_093603,,4
0,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"... If Sam only gave Ellen grapes, then he didn't give grapes to anyone else.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
1,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"... If Sam only gave Ellen apples, then he didn't give her anything else.",0.0,0.0,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"if Sam only gave Rob grapes, he didn't give grapes to anyone else.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"if Sam only gave Rob apples, he didn't give apples to anyone else.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"if Sam only gave Ellen apples, he didn't give apples to anyone else.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, he didn't give apples to anyone else.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"the first sentence only restricts who received oranges, and the second sentence is independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the first sentence only restricts who received apples, and the second sentence is independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave Rob bananas, he didn't give bananas to anyone else.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"if Sam only gave Mary apples, he didn't give apples to anyone else.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,0
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"... if Sam only gave Ellen grapes, then he didn't give Tom grapes.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"... if Sam only gave Ellen apples, then it is a contradiction to say that Sam didn't give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"... if Sam only gave Rob grapes, it doesn't mean that Sam didn't give Ellen grapes.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"... if Sam only gave Rob apples, it doesn't mean that Sam didn't give Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"... if Sam only gave Ellen apples, then he didn't give Bill apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"... if Sam only gave Rob apples, then he didn't give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"... if Sam only gave Rob oranges, it doesn't mean that Sam didn't give Rob apples.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"... if Sam only gave Rob apples, it doesn't mean that Sam didn't give Rob grapes.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"... if Sam only gave Rob bananas, then he didn't give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"... if Sam only gave Mary apples, it doesn't mean that Sam didn't give Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"... S1 only specifies who Sam gave grapes to, not who he didn't give grapes to, so S2 is independent.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"... S1 entails that Sam gave Ellen apples and nothing else to Ellen, so S2 contradicts S1.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"... S1 entails that Sam gave grapes only to Rob, so S2 contradicts S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"... S1 entails that Sam gave apples only to Rob, so S2 contradicts S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"... S1 only specifies who Sam gave apples to, not who he didn't give apples to, so S2 is independent.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"... S1 only specifies who Sam gave apples to, not who he didn't give apples to, so S2 is independent.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"... S1 entails that Sam gave oranges only to Rob, but it doesn't say anything about what else Rob received, so S2 is independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"... S1 entails that Sam gave apples only to Rob, but it doesn't say anything about what else Rob received, so S2 is independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"... S1 only specifies who Sam gave bananas to, not who he didn't give bananas to, so S2 is independent.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"... S1 entails that Sam gave apples only to Mary, so S2 contradicts S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,2
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave Ellen grapes, then he didn't give Tom grapes.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"if Sam only gave Ellen apples, then it is a contradiction to say that Sam didn't give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"if Sam only gave Rob grapes, then it is a contradiction to say that Sam also gave Ellen grapes.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"if Sam only gave Rob apples, then it is a contradiction to say that Sam also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"if Sam only gave Ellen apples, then he didn't give Bill apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, then he didn't give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,Sam only giving Rob oranges does not entail anything about whether he gave Rob apples.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,Sam only giving Rob apples does not entail anything about whether he gave Rob grapes.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave Rob bananas, then he didn't give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,Sam only giving Mary apples does not entail anything about whether he gave Ellen apples.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,3
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,... Sam only gave Ellen grapes entails that Sam didn't give anyone else grapes.,0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,... Sam only gave Ellen apples entails that Sam didn't give anything else to Ellen.,0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,... Sam only gave Rob grapes entails that Sam didn't give anyone else grapes.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,... Sam only gave Rob apples entails that Sam didn't give anything else to Rob.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,... Sam only gave Ellen apples entails that Sam didn't give anyone else apples.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,... Sam only gave Rob apples entails that Sam didn't give anyone else apples.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,... Sam only gave Rob oranges entails that Sam didn't give anything else to Rob.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,... Sam only gave Rob apples entails that Sam didn't give anything else to Rob.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,... Sam only gave Rob bananas entails that Sam didn't give anyone else bananas.,0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,... Sam only gave Mary apples entails that Sam didn't give anything else to Mary.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
0,1,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 entails that Sam didn't give apples to anyone other than Sue, but S2 states that Sam gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
1,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"... S1 entails that Sam didn't give Bill anything other than apples, but it doesn't say anything about what Sam gave to Mary.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 entails that Sam didn't give oranges to anyone other than Mary, but S2 states that Sam gave Ellen oranges.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... S1 entails that Sam didn't give Ellen anything other than apples, but it doesn't say anything about what Sam gave to Tom.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,"... S1 entails that Sam didn't give Rob anything other than bananas, but it doesn't say anything about whether Sam gave Rob oranges.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"... S1 entails that Sam didn't give Bill anything other than bananas, so it is entailed that Sam didn't give Bill grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"... S1 entails that Sam didn't give Ellen anything other than oranges, so it is entailed that Sam didn't give Ellen grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"... S1 entails that Sam didn't give Mary anything other than bananas, but it doesn't say anything about what Sam gave to Ellen.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... S1 entails that Sam didn't give bananas to anyone other than Bill, but it doesn't say anything about what Sam gave to Tom.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"... S1 entails that Sam didn't give Sue anything other than oranges, so it is entailed that Sam didn't give Sue grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,0
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"Sam only gave Sue apples, and no one else.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"Sam only gave Bill apples, and therefore did not give Mary apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
2,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"Sam only gave Mary oranges, and no one else.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
3,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"Sam only gave Ellen apples, but this doesn't exclude him giving Tom something else.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"Sam only gave Rob bananas, and nothing else.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"Sam only gave Bill bananas, and nothing else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"Sam only gave Ellen oranges, and nothing else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"Sam only gave Mary bananas, and no one else.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"Sam only gave Bill bananas, and no one else.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"Sam only gave Sue oranges, and nothing else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,1
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 entails that Sam didn't give apples to anyone other than Sue, which is independent of S2.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"... S1 entails that Sam didn't give anything other than apples to Bill, which entails that Sam didn't give Mary apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 entails that Sam didn't give oranges to anyone other than Mary, which is independent of S2.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... S1 entails that Sam didn't give anything other than apples to Ellen, which entails that Sam didn't give Tom apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
4,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"... S1 entails that Sam didn't give bananas to anyone other than Rob, which is independent of S2.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
5,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"... S1 entails that Sam didn't give anything other than bananas to Bill, which entails that Sam didn't give Bill grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"... S1 entails that Sam didn't give anything other than oranges to Ellen, which entails that Sam didn't give Ellen grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"... S1 entails that Sam didn't give anything other than bananas to Mary, which entails that Sam didn't give Ellen bananas.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... S1 entails that Sam didn't give bananas to anyone other than Bill, which entails that Sam didn't give Tom bananas.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"... S1 entails that Sam didn't give anything other than oranges to Sue, which entails that Sam didn't give Sue grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,2
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,... S1 entails that Sam didn't give apples to anyone other than Sue.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,3
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,... S1 entails that Sam didn't give anything other than apples to Bill.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093603,,3
