example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person who received bananas. This does not restrict what else Tom might have received, making S2 independent.",,,1,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""Mary"", meaning Mary is the only person who received apples. This provides no information about whether she received grapes, making S2 independent.",,,1,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave to Mary. This entails that he did not give her apples.",,,2,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,,,,"S1 places prosodic focus on ""GRAPES"", meaning grapes are the only thing Sam gave Rob. This entails that Sam didn't give Rob apples.",,,2,NEG,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,,,,"S1 places prosodic focus on ""SUE"", meaning Sue is the only person Sam gave grapes to. This contradicts the statement in S2 that Sam also gave Tom grapes.",,,1,POS,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,,,,"S1 places prosodic focus on ""ELLEN"", meaning Ellen is the only person Sam gave grapes to. This entails that Sam didn't give Rob grapes.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""MARY"", meaning Mary is the only person Sam gave grapes to. This does not restrict what other items Sam might have given Mary, making S2 independent of S1.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,,,,"S1 places prosodic focus on ""SUE"", meaning Sue is the only person Sam gave apples to. This entails that Sam didn't give Bill apples.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,,,,"S1 focuses on ""APPLES"", meaning Sam gave Tom apples and nothing else. S2 states that Sam also gave Tom grapes, which contradicts S1.",,,2,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,,,,"S1 focuses on ""BANANAS"", meaning Sam gave Mary bananas and nothing else. This provides no information about what Sam gave Bill, making S2 independent.",,,2,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,1,B,,,,"S1 focuses on ""MARY"", meaning Mary was the only person Sam gave apples to. This provides no information about whether Sam gave Mary other fruits like bananas, making S2 independent.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,,,,"S1 focuses on ""SUE"", meaning Sue was the only person Sam gave apples to. This entails that Sam did not give apples to anyone else, including Rob, which is exactly what S2 states.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,1,B,,,,"S1 focuses on ""BILL"", meaning Bill was the only person Sam gave bananas to. This provides no information about whether Sam gave Bill other fruits like grapes, making S2 independent.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
5,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,B,1,B,,,,"S1 focuses on ""Rob"", meaning Rob was the only person who received grapes. It provides no information about whether Rob received apples, making S2 independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
6,0,Sam only gave BILL apples.,Sam also gave Ellen apples.,C,1,C,,,,"S1 focuses on ""Bill"", meaning Bill was the only person who received apples. This directly contradicts S2, which claims Ellen also received apples.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
7,0,Sam only gave ELLEN apples.,Sam also gave Sue apples.,C,1,C,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person who received apples. This directly contradicts S2, which claims Sue also received apples.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
8,0,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person who received oranges. This directly contradicts S2, which claims Rob also received oranges.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
9,0,Sam only gave SUE apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 focuses on ""Sue"", meaning Sue was the only person who received apples. This directly contradicts S2, which claims Bill also received apples.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
0,0,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,A,1,A,,,,"the prosodic focus on ""Rob"" in S1 indicates that Rob was the only person who received oranges. This entails S2, which states that Tom did not receive oranges.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
1,0,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,A,1,A,,,,"the prosodic focus on ""Sue"" in S1 indicates that Sue was the only person who received grapes. This entails S2, which states that Bill did not receive grapes.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
2,0,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,A,1,A,,,,"the prosodic focus on ""Sue"" in S1 indicates that Sue was the only person who received oranges. This entails S2, which states that Mary did not receive oranges.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
3,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,B,1,B,,,,"the prosodic focus on ""Ellen"" in S1 indicates that Ellen was the only person who received bananas, but it does not restrict what other items Ellen might have received. Therefore, S2 (about whether she received grapes) is independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
4,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,B,1,B,,,,"the prosodic focus on ""Ellen"" in S1 indicates that Ellen was the only person who received bananas, but it does not restrict what other items Ellen might have received. Therefore, S2 (about whether she received oranges) is independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Tom"" (""Sam only gave TOM apples""), meaning Tom is the only person who received apples. Therefore, it entails S2, that Sam didn't give Bill apples.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,0,A,,,,"the prosodic focus in S1 is on ""Tom"" (""Sam only gave TOM bananas""), meaning Tom is the only person who received bananas. Therefore, it entails S2, that Sam didn't give Sue bananas.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""apples"" (""Sam only gave Sue APPLES""), meaning apples are the only things Sam gave Sue. Therefore, it entails S2, that Sam didn't give Sue oranges.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"" (""Sam only gave Sue BANANAS""), meaning bananas are the only things Sam gave Sue. Therefore, it entails S2, that Sam didn't give Sue oranges.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"" (""Sam only gave Sue ORANGES""), meaning oranges are the only things Sam gave Sue. Therefore, it entails S2, that Sam didn't give Sue bananas.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,0,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill is the only person who received grapes. This does not restrict what else Bill might have received, so S2 (that Sam also gave Bill apples) is independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person who received apples. This does not restrict what else Rob might have received, so S2 (that Sam also gave Rob bananas) is independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person who received grapes. This does not restrict what else Rob might have received, so S2 (that Sam also gave Rob bananas) is independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave to Rob. This does not restrict what Sam gave to other people, so S2 (that Sam didn't give Ellen oranges) is independent.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning apples are the only thing Sam gave to Sue. This does not restrict what Sam gave to other people, so S2 (that Sam didn't give Rob apples) is independent.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_150140,,1,speaker0
