example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,1,B,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person Sam gave bananas to. S2 states that Sam also gave Bill grapes, which is independent of the restriction in S1.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Rob. S2 states that Sam didn't give Rob apples, which is logically entailed by S1.",,,2,NEG,2,f10,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave grapes to. S2 states that Sam also gave Tom grapes, which contradicts S1.",,,1,POS,1,f10,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave grapes to. S2 states that Sam didn't give Rob grapes, which is logically entailed by S1.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""Mary"", meaning Mary was the only person Sam gave grapes to. S2 states that Sam also gave Mary bananas, which is independent of the restriction in S1.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave apples to. S2 states that Sam didn't give Bill apples, which is logically entailed by S1.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
0,0,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person who received oranges. This entails that Tom did not receive oranges.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
1,0,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person who received grapes. This entails that Bill did not receive grapes.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
2,0,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person who received oranges. This entails that Mary did not receive oranges.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
3,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,B,1,B,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person who received bananas. This provides no information about whether Ellen received other fruits like grapes, making S2 independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
4,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,B,1,B,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person who received bananas. This provides no information about whether Ellen received other fruits like oranges, making S2 independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
5,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person who received grapes. This provides no information about whether Rob received other fruits like apples, making S2 independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
6,0,Sam only gave BILL apples.,Sam also gave Ellen apples.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person who received apples. S2 states that Ellen also received apples, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
7,0,Sam only gave ELLEN apples.,Sam also gave Sue apples.,C,1,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person who received apples. S2 states that Sue also received apples, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
8,0,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person who received oranges. S2 states that Rob also received oranges, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
9,0,Sam only gave SUE apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person who received apples. S2 states that Bill also received apples, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,1,B,,,,"the prosodic focus in S1 is on ""BILL"", meaning Bill is the only person Sam gave grapes to. This does not restrict what other items Sam might have given Bill, so S2 (Sam also gave Bill apples) is independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""ROB"", meaning Rob is the only person Sam gave apples to. This does not restrict what other items Sam might have given Rob, so S2 (Sam also gave Rob bananas) is independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""ROB"", meaning Rob is the only person Sam gave grapes to. This does not restrict what other items Sam might have given Rob, so S2 (Sam also gave Rob bananas) is independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,0,A,,,,"the prosodic focus in S1 is on ""ROB"", meaning Rob is the only person Sam gave oranges to. This entails that Sam did not give oranges to anyone else, including Ellen, making S2 entailed.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,0,A,,,,"the prosodic focus in S1 is on ""SUE"", meaning Sue is the only person Sam gave apples to. This entails that Sam did not give apples to anyone else, including Rob, making S2 entailed.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,0,A,,,,"the prosodic focus in S1 is on ""TOM"", meaning Tom is the only person Sam gave apples to. This entails that Sam did not give apples to anyone else, including Bill, making S2 entailed.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,0,A,,,,"the prosodic focus in S1 is on ""TOM"", meaning Tom is the only person Sam gave bananas to. This entails that Sam did not give bananas to anyone else, including Sue, making S2 entailed.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""APPLES"", meaning apples are the only thing Sam gave Sue. This entails that Sam did not give Sue anything else, including oranges, making S2 entailed.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""BANANAS"", meaning bananas are the only thing Sam gave Sue. This entails that Sam did not give Sue anything else, including oranges, making S2 entailed.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""ORANGES"", meaning oranges are the only thing Sam gave Sue. This entails that Sam did not give Sue anything else, including bananas, making S2 entailed.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Tom bananas.,B,0,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave bananas to. S2 states that Sam also gave bananas to Tom, which contradicts S1.",,,2,POS,1,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
1,0,Sam only gave Ellen ORANGES.,Sam also gave Rob oranges.,B,0,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave oranges to. S2 states that Sam also gave oranges to Rob, which contradicts S1.",,,2,POS,1,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
2,0,Sam only gave Rob BANANAS.,Sam also gave Ellen bananas.,B,0,C,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person Sam gave bananas to. S2 states that Sam also gave bananas to Ellen, which contradicts S1.",,,2,POS,1,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
3,0,Sam only gave Tom BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person Sam gave bananas to. S2 states that Sam also gave bananas to Mary, which contradicts S1.",,,2,POS,1,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Ellen apples.,C,1,C,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Sam gave Ellen. S2 states that Sam also gave apples to Ellen, which contradicts S1.",,,2,POS,2,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
5,0,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,C,1,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Rob. S2 states that Sam also gave oranges to Rob, which contradicts S1.",,,2,POS,2,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
6,0,Sam only gave Sue ORANGES.,Sam also gave Sue bananas.,C,1,C,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Sam gave Sue. S2 states that Sam also gave bananas to Sue, which contradicts S1.",,,2,POS,2,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
7,0,Sam only gave Tom APPLES.,Sam also gave Tom bananas.,C,1,C,,,,"S1 places prosodic focus on ""apples"", meaning apples were the only thing Sam gave Tom. S2 states that Sam also gave bananas to Tom, which contradicts S1.",,,2,POS,2,f13,audio,gemini,gemini-3.1-pro-preview,20260428_143342,,
