example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,SAM only gave BILL grapes.,Sam didn’t give BILL oranges.,"if Sam only gave Bill grapes, that means Sam did not give Bill any other fruit, including oranges, which means S2 is entailed by S1.",0.16,0.21428571428571427,1,NEG,2,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,SAM only gave BILL apples.,Sam didn’t give BILL bananas.,"if Sam only gave Bill apples, then Sam did not give Bill bananas, so S2 is entailed by S1.",0.16,0.17857142857142858,1,NEG,2,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,SAM only gave SUE apples.,Sam didn’t give SUE bananas.,"according to S1, Sue only received apples from Sam, which means Sue did not receive bananas, so S2 is entailed by S1.",0.3333333333333333,0.3333333333333333,1,NEG,1,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,B,1,SAM only gave ELLEN oranges.,Sam didn’t give TOM oranges.,"S1 only refers to what was given to Ellen. It does not mention what Sam gave or didn’t give to Tom, so S2 is independent of S1.",0.37037037037037035,0.37037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,0,SAM only gave TOM apples.,Sam didn’t give MARY apples.,"S1 restricts Sam’s giving of apples to Tom only, but says nothing directly about Mary. While it might suggest Mary didn’t get apples, it’s not stated explicitly in S1, so S2 is independent.",0.0,0.4074074074074074,2,POS,1,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,C,0,SAM only gave TOM apples.,Sam also gave BILL apples.,"S1 says Tom is the only person who received apples from Sam, which excludes Bill getting apples as well. Thus, S2 contradicts S1.",0.32,0.5925925925925926,2,NEG,1,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave ROB bananas.,"S1 states that Ellen was the only recipient of bananas, but S2 claims that Rob also received bananas. This directly contradicts the focus on ""ELLEN"" in S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave ROB oranges.,"S1 states that grapes were the only thing given to Rob, and S2 introduces a new, unrelated event where Rob receives oranges. The two are independent actions.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave BILL apples.,"S1 states that Tom was the only recipient of apples, but S2 claims that Bill also got apples. This contradicts the exclusivity of ""TOM"" in S1.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave MARY apples.,Sam also gave MARY bananas.,"S1 focuses on Mary as the only receiver of apples, and S2 introduces bananas—an entirely different item. The focus in S1 does not exclude Mary from receiving other items, so these statements are independent.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN oranges.,Sam also gave SUE oranges.,"S1 states that Ellen was the only recipient of oranges, while S2 claims that Sue also got oranges. This contradicts the exclusivity of ""ELLEN"" in S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give ROB apples.,"if Sam only gave Rob oranges, it follows that Sam didn’t give Rob any other fruit, including apples. S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give ELLEN bananas.,"if Sam only gave Bill bananas, then by definition, Sam did not give bananas to anyone else, including Ellen. S2 is entailed by S1.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave SUE bananas.,"S1 states that Rob was the only recipient of bananas, but S2 claims that Sue also received bananas. This contradicts the exclusivity of ""ROB"" in S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give MARY bananas.,"if Bill was the only recipient of bananas, it follows that Mary did not receive bananas. S2 is entailed by S1.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn’t give ROB grapes.,"if Ellen was the only recipient of grapes, it follows that no one else, including Rob, received grapes. S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvHjWdWHMo0Re08V273NqSCkSmK
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"S1’s focus on “ELLEN” and “bananas” suggests exclusivity, meaning Ellen received only bananas and nothing else. S2 contradicts this by stating Ellen received grapes as well.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary oranges.,"S1’s focus on “MARY” and “apples” implies that Mary received only apples and nothing else. S2 aligns with that, saying Mary didn’t get oranges.",0.0,0.03571428571428571,1,NEG,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"S1 focuses on “TOM” and “bananas,” meaning Tom received only bananas. S2 contradicts this by stating that Tom also got apples.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary grapes.,S1 emphasizes that Mary only received apples. S2 is consistent by stating that Mary didn’t get grapes.,0.0,0.037037037037037035,1,NEG,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn’t give Mary apples.,S1’s focus on “MARY” and “oranges” excludes other fruits. S2 supports this by indicating Mary didn’t receive apples.,0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"S1 focuses on “ROB” and “apples,” and says nothing about anyone else. S2 introduces a new fact about Mary, which is independent.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"S1 is about Rob and apples only. S2 is a separate fact about Tom, making it independent.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give Rob bananas.,S1’s focus on “ROB” and “oranges” excludes any other fruit. S2 agrees by stating Rob didn’t receive bananas.,0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"S1 focuses on Bill and grapes, and S2 brings up a different person, Rob, making it independent.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"S1 focuses on “ROB” and “grapes,” meaning that Rob exclusively received grapes. S2 contradicts this by stating Rob also received bananas.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnlvX7r6p9AMNauFJW3RCDe9RECSr
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,0,A,0,Sam only gave TOM apples.,Sam also gave TOM grapes.,"the focus in S1 is on ""TOM""—meaning he only gave apples to Tom, not others—this does not exclude that he may have given Tom something else (like grapes). S2 is adding more detail about what Tom got, and does not contradict the ""only"" structure tied to the focus. Therefore, S2 is entailed by S1.",0.0,0.0,2,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn’t give BILL bananas.,"the focus in S1 is on ""MARY""—the statement excludes other people from receiving bananas. S2 says Bill didn’t get bananas, which directly aligns with the implication of S1. Therefore, S2 is entailed by S1.",0.0,0.03571428571428571,2,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave MARY bananas.,"the focus is on ""MARY"" in S1—Mary only received apples. S2 states that Mary also received bananas, which contradicts the idea that she solely received apples. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give ROB apples.,"the focus in S1 is on ""SUE""—only Sue got apples, meaning no other person got apples. S2 confirms this by stating that Rob didn’t receive apples. Therefore, S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave BILL grapes.,"the focus in S1 is on ""BILL""—Bill only received bananas. S2 states that Bill also received grapes, directly contradicting the claim that bananas were the only thing Bill received. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB grapes.,Sam didn’t give ROB apples.,"the focus in S1 is on ""ROB""—only Rob got grapes, and this excludes Rob from having received apples or anything else. S2 states that Rob didn’t get apples, which aligns with the implication. Therefore, S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave TOM grapes.,"the focus in S1 is on ""SUE""—only Sue got grapes. If S2 says that Tom also got grapes, this contradicts the exclusivity implied by S1. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give ROB grapes.,"the focus in S1 is on ""ELLEN""—only Ellen received grapes. That means others (like Rob) did not get grapes. S2 confirms that Rob didn’t get grapes. Therefore, S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave MARY bananas.,"the focus in S1 is on ""MARY""—Mary only got grapes. S2 says Mary also got bananas, contradicting the exclusivity of grapes in S1. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give BILL apples.,"the focus in S1 is on ""SUE""—only Sue got apples, excluding others from getting apples. S2 states Bill didn’t get apples, which is consistent with this exclusivity. Therefore, S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
