example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"S1, with prosodic focus on ""BILL,"" means Sam gave apples exclusively to Bill (and no other person or item to Bill). Given this, S2, which claims Sam didn’t give Bill bananas, is entailed because the focus of S1 rules out any other items being given to Bill.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmHu3wpGDqdJ1nrbjAWLaZGEEk0F
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"S1, with prosodic focus on ""SUE,"" means that Sue is the only person who received apples and that she didn’t receive any other fruits. Thus, S2 is entailed as it indicates Sue didn't receive bananas, which is consistent with S1's exclusivity.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmHu3wpGDqdJ1nrbjAWLaZGEEk0F
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"S1, with prosodic focus on ""ELLEN,"" means that Ellen is the only recipient of oranges. S2 states that Tom didn’t get any oranges, which is additional and independent information that does not follow directly from S1, but is not in contradiction either.",0.0,0.0,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmHu3wpGDqdJ1nrbjAWLaZGEEk0F
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"S1, with prosodic focus on ""TOM,"" means that Tom is the sole recipient of apples. Therefore, S2 is entailed since it aligns with the idea that no one else (like Mary) received apples.",0.0,0.0,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmHu3wpGDqdJ1nrbjAWLaZGEEk0F
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1, placing focus on ""TOM,"" means Tom is the only person who received apples. S2 contradicts this by stating that Bill also received apples, directly opposing the exclusivity implied by S1.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmHu3wpGDqdJ1nrbjAWLaZGEEk0F
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE bananas.,Sam didn't give Tom bananas.,"S1, with prosodic focus on ""SUE,"" means that Sue is the only recipient of bananas. Thus, S2 is entailed as it states that Tom did not receive any bananas, consistent with S1's exclusive focus.",0.0,0.0,2,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmHu3wpGDqdJ1nrbjAWLaZGEEk0F
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave ROB bananas.,"the focus in S1 is on ""ELLEN,"" it means Sam didn't give bananas to anyone else. S2 states that Sam also gave bananas to Rob, which contradicts the focus on Ellen only receiving bananas.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave ROB oranges.,"the focus in S1 is on ""grapes"" when given to Rob, it means Sam only gave grapes to Rob in terms of fruit type. S2 talks about oranges, which is unrelated to the restriction about “grapes” and doesn’t contradict or imply anything beyond that.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave BILL apples.,"the focus in S1 is on ""TOM,"" it means Sam did not give apples to anyone else. S2 says that Sam also gave apples to Bill, which contradicts the exclusivity implied in S1.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave MARY apples.,Sam also gave MARY bananas.,"the focus in S1 is on ""apples"" as the only fruit given to Mary, it doesn't restrict what else Mary might have received. S2 talks about Mary receiving bananas, which is a separate type of fruit, making these statements independent.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN oranges.,Sam also gave SUE oranges.,"the focus in S1 is on ""ELLEN,"" it means Sam didn’t give oranges to anyone else. S2 states Sam also gave oranges to Sue, which contradicts the focus on Ellen.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give ROB apples.,"the focus in S1 is on ""oranges,"" it means that oranges were the only thing Sam gave to Rob. This directly entails that Rob did not receive apples, making S2 entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give ELLEN bananas.,"the focus in S1 is on ""BILL,"" it means Sam did not give bananas to anyone else. That entails that Ellen did not receive bananas, so S2 is entailed.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave SUE bananas.,"the focus in S1 is on ""ROB,"" it means Sam did not give bananas to anyone else. S2 says Sam also gave bananas to Sue, which contradicts the focus on Rob.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give MARY bananas.,"the focus in S1 is on ""BILL,"" it means Sam did not give bananas to anyone else. Therefore, S2 is entailed, since Mary couldn’t have received bananas.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn’t give ROB grapes.,"the focus in S1 is on ""ELLEN,"" it means Sam did not give grapes to anyone else. That entails that Rob did not receive grapes, making S2 entailed by S1.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIA3PiVyWFVNwchZFvtMJuBqJcO
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"focusing on ""Ellen"" means that no one else but Ellen received bananas. However, saying Sam also gave Ellen grapes suggests that Ellen got something else besides bananas, which contradicts ""only"" focusing on Ellen.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary oranges.,"focusing on ""Mary"" means no one else but Mary received apples. The statement that Sam didn’t give Mary oranges is consistent with S1, as it limits what Mary received to only apples.",0.0,0.03571428571428571,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"focusing on ""Tom"" means no one but Tom received bananas. But S2 says Sam also gave Tom apples, which contradicts the idea that Tom only got bananas.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary grapes.,"focusing on ""Mary"" means no one else but Mary received apples. Saying Mary didn’t get grapes supports the focus that Mary only received apples.",0.0,0.037037037037037035,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn’t give Mary apples.,"focusing on ""Mary"" means no one else but Mary received oranges. Saying Mary didn’t get apples is consistent because the focus ensures she only got oranges.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"focusing on ""Rob"" means only Rob got apples. But S2 says Mary also got apples, contradicting that exclusivity.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"focusing on ""Rob"" means only Rob got apples. If Tom also got apples, that contradicts the statement.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give Rob bananas.,"focusing on ""Rob"" means no one but Rob received oranges. Saying he didn’t get bananas is consistent since the focus is only on Rob getting oranges.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"focusing on ""Bill"" means only Bill got grapes. Saying Rob also got grapes contradicts that exclusivity.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,0,B,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"focusing on ""Rob"" means only Rob got grapes. Saying Rob also got bananas doesn’t contradict or confirm that, as the focus is on what was exclusively given in terms of grapes, not other fruits.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIPf0hVa5zuK1SA8b7IgKG0sovm
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"if Sam only gave TOM apples, that implies he didn't give Tom anything else, so giving Tom grapes contradicts this.",0.0,0.0,2,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,"the focus is on Mary getting only bananas, but nothing is said about Bill, so the statements are independent.",0.0,0.0,2,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"if Sam only gave MARY apples, it means he didn’t give her anything else. Giving her bananas contradicts this.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,B,1,Sam only gave SUE apples.,Sam didn’t give Rob apples.,"the focus is on Sue receiving only apples, and there's no connection to what Rob got, making the statements independent.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"if Sam only gave BILL bananas, it means he didn’t give Bill anything else, so giving Bill grapes contradicts this.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB grapes.,Sam didn’t give Rob apples.,"if Sam only gave ROB grapes, then he gave no other fruits to Rob, which entails he didn’t give Rob apples.",0.0,0.038461538461538464,2,NEG,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"if Sam only gave SUE grapes, it means he didn’t give grapes to anyone else, so giving Tom grapes contradicts this.",0.0,0.0,1,POS,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Rob grapes.,"if Sam only gave ELLEN grapes, he didn’t give grapes to anyone else, which entails that Rob didn’t get grapes.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"if Sam only gave MARY grapes, this implies he gave her nothing else, so giving her bananas contradicts this.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give Bill apples.,"if Sam only gave SUE apples, then no one else received apples, which entails Bill didn’t get any apples.",0.0,0.037037037037037035,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135341,chatcmpl-CnmIdtvaTP0ssiM581wIGWtnUQbTW
