example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Mary"", meaning Mary is the only person who received apples. This does not restrict what other items Sam might have given her, so S2 is independent.",,,1,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person who received bananas. This does not restrict what other items Sam might have given him, so S2 is independent.",,,1,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""Mary"", meaning Mary is the only person who received apples. This does not restrict what other items Sam might have given her, so S2 is independent.",,,1,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only items Sam gave Mary. This logically entails that he did not give her apples.",,,2,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Rob. This entails S2, which states that he didn't give Rob apples.",,,2,NEG,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave grapes to. This contradicts S2, which claims that Sam also gave Tom grapes.",,,1,POS,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave grapes to. This entails S2, which states that he didn't give Rob grapes.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""Mary"", meaning Mary was the only person Sam gave grapes to. This provides no information about whether Sam gave Mary other items like bananas, making S2 independent.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave apples to. This entails S2, which states that he didn't give Bill apples.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,,,,"S1 places prosodic focus on ""APPLES"", meaning apples were the only thing Sam gave Tom. S2 states that Sam also gave Tom grapes, which contradicts S1.",,,2,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,,,,"S1 places prosodic focus on ""BANANAS"", meaning bananas were the only thing Sam gave Mary. S2 is about whether Sam gave Bill bananas, which is independent of S1.",,,2,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""MARY"", meaning Mary was the only person Sam gave apples to. S2 is about Sam giving Mary bananas, which is independent of S1.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,,,,"S1 places prosodic focus on ""SUE"", meaning Sue was the only person Sam gave apples to. S2 states that Sam didn't give Rob apples, which is logically entailed by S1.",,,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,1,B,,,,"S1 places prosodic focus on ""BILL"", meaning Bill was the only person Sam gave bananas to. S2 is about Sam giving Bill grapes, which is independent of S1.",,,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person to whom Sam gave bananas. This does not restrict what other items Sam might have given Ellen, making S2 (that Sam didn't give Ellen oranges) independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave BILL apples.,Sam also gave Ellen apples.,C,0,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person to whom Sam gave grapes. This does not restrict what other items Sam might have given Rob, making S2 (that Sam didn't give Rob apples) independent.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave ELLEN apples.,Sam also gave Sue apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill is the only person to whom Sam gave apples. S2 states that Sam also gave Ellen apples, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person to whom Sam gave apples. S2 states that Sam also gave Sue apples, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave SUE apples.,Sam also gave Bill apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person to whom Sam gave oranges. S2 states that Sam also gave Rob oranges, which directly contradicts S1.",,,1,POS,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 focuses on ""Rob"", meaning Rob was the only person to receive oranges. This entails that Tom did not receive oranges.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 focuses on ""Sue"", meaning Sue was the only person to receive grapes. This entails that Bill did not receive grapes.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,A,1,A,,,,"S1 focuses on ""Sue"", meaning Sue was the only person to receive oranges. This entails that Mary did not receive oranges.",,,1,NEG,1,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,B,1,B,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person to receive bananas. This provides no information about whether she received grapes, making S2 independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,B,1,B,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person to receive bananas. This provides no information about whether she received oranges, making S2 independent.",,,1,NEG,2,f11,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning that apples were the only thing Sam gave to Tom. This provides no information about what Sam might have given to Bill, making S2 independent.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""bananas"", meaning that bananas were the only thing Sam gave to Tom. This provides no information about what Sam might have given to Sue, making S2 independent.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""apples"", meaning that apples were the only thing Sam gave to Sue. This logically entails S2, which states that Sam did not give Sue oranges.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning that bananas were the only thing Sam gave to Sue. This logically entails S2, which states that Sam did not give Sue oranges.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning that oranges were the only thing Sam gave to Sue. This logically entails S2, which states that Sam did not give Sue bananas.",,,2,NEG,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Bill"", meaning Sam gave grapes to Bill and to no one else. This does not restrict what other items Sam might have given to Bill, making S2 independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Sam gave apples to Rob and to no one else. This does not restrict what other items Sam might have given to Rob, making S2 independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Sam gave grapes to Rob and to no one else. This does not restrict what other items Sam might have given to Rob, making S2 independent.",,,1,POS,2,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,0,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Sam gave oranges to Rob and to no one else. This logically entails S2, which states that Sam did not give oranges to Ellen.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sam gave apples to Sue and to no one else. This logically entails S2, which states that Sam did not give apples to Rob.",,,2,NEG,1,f12,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
