example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"S2 is independent of S1. S1 focuses on Rob receiving bananas, while S2 discusses Tom not receiving bananas.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"S2 is independent of S1. S1 focuses on Tom receiving grapes, while S2 discusses Tom not receiving oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 states that Sam *only* gave Sue oranges, which contradicts S2 stating that Sam also gave Sue apples.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"S2 is independent of S1. S1 focuses on Sue receiving bananas, while S2 discusses Rob not receiving bananas.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"S2 is independent of S1. S1 focuses on Tom receiving oranges, while S2 discusses Tom not receiving bananas.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"S2 is independent of S1. S1 focuses on Sue receiving apples, while S2 discusses Sue not receiving oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 focuses on Sue receiving grapes, while S2 discusses Sue not receiving apples.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"S1 states that Sam *only* gave Ellen oranges, which contradicts S2 stating that Sam also gave Ellen bananas.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"S2 is independent of S1. S1 focuses on Mary receiving grapes, while S2 discusses Mary not receiving apples.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Mary oranges.",0.0,0.0,1,POS,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
0,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave Ellen grapes, then he didn't give Tom grapes.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
1,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"if Sam only gave Ellen apples, then he didn't give her oranges.",0.0,0.0,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"if Sam only gave Rob grapes, then he didn't give Ellen grapes.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"if Sam only gave Rob apples, then he didn't give Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"if Sam only gave Ellen apples, then he didn't give Bill apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, then he didn't give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, then he didn't give Rob apples.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"if Sam only gave Rob apples, then he didn't give Rob grapes.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave Rob bananas, then he didn't give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"if Sam only gave Mary apples, then he didn't give Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,0
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"S2 is independent of S1. S1 states who Sam gave grapes to, and S2 states who Sam did not give grapes to.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"S2 directly contradicts S1. S1 states that Sam gave Ellen apples, while S2 states that Sam did not give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 states that Sam only gave Rob grapes, while S2 states that Sam also gave Ellen grapes.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"S2 is independent of S1. S1 states that Sam only gave Rob apples, while S2 states that Sam also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"S2 is independent of S1. S1 states that Sam only gave Ellen apples, while S2 states that Sam did not give Bill apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 states that Sam only gave Rob apples, while S2 states that Sam did not give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S2 is independent of S1. S1 states that Sam only gave Rob oranges, while S2 states that Sam also gave Rob apples.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S2 is independent of S1. S1 states that Sam only gave Rob apples, while S2 states that Sam also gave Rob grapes.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"S2 is independent of S1. S1 states that Sam only gave Rob bananas, while S2 states that Sam did not give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S2 is independent of S1. S1 states that Sam only gave Mary apples, while S2 states that Sam also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,1
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,S2 does not contradict or follow from S1.,0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,S2 directly contradicts S1.,0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S2 contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S2 contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,0,Sam only gave ELLEN APPLES.,Sam didn't give Bill apples.,S2 does not contradict or follow from S1.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,0,Sam only gave ROB APPLES.,Sam didn't give Sue apples.,S2 does not contradict or follow from S1.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S2 contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S2 contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,S2 does not contradict or follow from S1.,0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S2 contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,2
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"S1 implies that Sam gave grapes to Ellen and no one else, which means he didn't give them to Tom.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn't give Ellen apples.,"S1 states that Sam gave apples to Ellen, while S2 states that Sam didn't give apples to Ellen.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S1 states that Sam only gave Rob grapes, while S2 states that Sam also gave Ellen grapes, contradicting the ""only"" in S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S1 states that Sam only gave Rob apples, while S2 states that Sam also gave Ellen apples, contradicting the ""only"" in S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"S1 implies that Sam gave apples to Ellen and no one else, which means he didn't give them to Bill.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S1 implies that Sam gave apples to Rob and no one else, which means he didn't give them to Sue.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S1 only discusses oranges, while S2 introduces apples, making them independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S1 only discusses apples, while S2 introduces grapes, making them independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"S1 implies that Sam gave bananas to Rob and no one else, which means he didn't give them to Ellen.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 states that Sam only gave Mary apples, while S2 states that Sam also gave Ellen apples, contradicting the ""only"" in S1.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,3
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave Ellen grapes, then he didn't give Tom grapes.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"S1 states that Sam gave Ellen apples, while S2 states that he didn't.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S1 only specifies who Sam gave grapes to, and S2 introduces another person who received grapes.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S1 only specifies who Sam gave apples to, and S2 introduces another person who received apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"if Sam only gave Ellen apples, then he didn't give Bill apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, then he didn't give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,S1 is about oranges and S2 is about apples.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,S1 is about apples and S2 is about grapes.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave Rob bananas, then he didn't give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"S1 only specifies who Sam gave apples to, and S2 introduces another person who received apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093157,,4
0,1,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
1,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"... S1 is about what Sam gave Bill, and S2 is about what Sam gave Mary. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 states that Sam *only* gave Mary oranges, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... S1 is about what Sam gave Ellen, and S2 is about what Sam gave Tom. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"... S1 states that Sam *only* gave Rob bananas, which contradicts S2 stating that Sam also gave Rob oranges.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"... S1 is about bananas, and S2 is about grapes. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,0,B,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"... S1 is about oranges, and S2 is about grapes. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"... S1 is about what Sam gave Mary, and S2 is about what Sam gave Ellen. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... S1 is about what Sam gave Bill, and S2 is about what Sam gave Tom. They are independent.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,0,B,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"... S1 is about oranges, and S2 is about grapes. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 states that Sam only gave Sue apples, but S2 states that Sam also gave Rob apples, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"... S1 focuses on who received apples, while S2 focuses on someone who didn't receive apples. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
2,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 states that Sam only gave Mary oranges, but S2 states that Sam also gave Ellen oranges, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
3,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... S1 focuses on what Ellen received, while S2 focuses on someone else not receiving apples. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,"... S1 states that Sam only gave Rob bananas, but S2 states that Sam also gave Rob oranges, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"... S1 focuses on what Bill received, while S2 focuses on something Bill didn't receive. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,0,B,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"... S1 focuses on what Ellen received, while S2 focuses on something Ellen didn't receive. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"... S1 focuses on who received bananas, while S2 focuses on someone else not receiving bananas. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... S1 focuses on who received bananas, while S2 focuses on someone else not receiving bananas. They are independent.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,0,B,0,Sam only gave SUE oranges.,Sam didn't give Sue grapes.,"... S1 focuses on what Sue received, while S2 focuses on something Sue didn't receive. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S2 introduces a new individual, Rob, not mentioned in S1.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"S1 implies that Sam only gave apples to Bill, and S2 states that Mary didn't receive apples, which is consistent with the exclusivity of S1.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S2 introduces a new individual, Ellen, not mentioned in S1.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"S1 implies that Sam only gave apples to Ellen, and S2 states that Tom didn't receive apples, which is consistent with the exclusivity of S1.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
4,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S2 introduces a new item, oranges, not mentioned in S1.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
5,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"S1 implies that Sam only gave bananas to Bill, and S2 states that Bill didn't receive grapes, which is consistent with the exclusivity of S1.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"S1 implies that Sam only gave oranges to Ellen, and S2 states that Ellen didn't receive grapes, which is consistent with the exclusivity of S1.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"S1 implies that Sam only gave bananas to Mary, and S2 states that Ellen didn't receive bananas, which is consistent with the exclusivity of S1.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"S1 implies that Sam only gave bananas to Bill, and S2 states that Tom didn't receive bananas, which is consistent with the exclusivity of S1.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
