example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave ROB oranges.,"S1 talks about grapes, but S2 brings up oranges, which is unrelated to the exclusivity of grapes.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave BILL apples.,"S1 specifies Tom exclusively received apples, but S2 says Bill also received apples, contradicting the exclusivity in S1.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave MARY apples.,Sam also gave MARY bananas.,"S1 focuses on apples, but S2 introduces bananas, which is independent of the exclusivity statement about apples.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN oranges.,Sam also gave SUE oranges.,"S1 specifies that Ellen exclusively received oranges, but S2 says Sue also received oranges, contradicting S1’s claim.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give ROB apples.,"if Sam only gave Rob oranges, then he didn’t give Rob apples, so S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give ELLEN bananas.,"if Sam only gave Bill bananas, then it’s implied he didn’t give Ellen any bananas, so S2 is entailed by S1.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave SUE bananas.,"S1 specifies that Rob exclusively received bananas, but S2 says Sue also received bananas, contradicting the exclusivity in S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give MARY bananas.,"if Bill was the only one to receive bananas, Mary did not receive bananas, so S2 is entailed by S1.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn’t give ROB grapes.,"if Ellen was the only one to receive grapes, then Rob did not receive grapes, so S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFepkCfWttJoo2d6TYhzFiajnOK
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the first sentence mentions only bananas, while the second sentence adds another fruit, making the statements independent.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, it implies he didn't give her any other fruit, including oranges.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"the first sentence says Tom only got bananas, but the second says he also got apples, which contradicts the first.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, that means he didn't give her any other fruits, including grapes.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, it implies he didn't give her apples or any other fruit.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"the first sentence is about what Rob received, while the second sentence is about what Mary received, so they are independent.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"the first sentence is about Rob and apples, while the second sentence introduces a different person (Tom) receiving apples, making these statements independent.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, that means he didn't give him any other fruits, including bananas.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"the first sentence talks about what Bill received, while the second sentence talks about Rob, so they are independent.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"the first sentence states that Rob only received grapes, but the second sentence says that Rob received bananas as well, which contradicts the first.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmFsnBRxO75ncxKnwt7IQoekHLuU
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam ONLY gave Tom apples.,Sam also gave Tom grapes.,S2 contradicts S1 by stating that Tom received more than just apples.,0.0,0.0,2,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn’t give Bill bananas.,S2 is independent of S1. Mary's gifts do not imply anything about what Bill received.,0.0,0.03571428571428571,2,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,0,Sam only GAVE Mary apples.,Sam also gave Mary bananas.,S2 contradicts S1 by claiming that Mary received more than just apples.,0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,B,0,Sam only gave Sue APPLES.,Sam didn’t give Rob apples.,S2 is independent of S1. Sue receiving apples does not affect whether Rob did or did not get apples.,0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,S2 contradicts S1 by showing that Bill received more than just bananas.,0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB grapes.,Sam didn’t give Rob apples.,"S2 is entailed by S1. If Rob only got grapes, then he did not get apples.",0.0,0.038461538461538464,2,NEG,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave Sue GRAPES.,Sam also gave Tom grapes.,"S2 contradicts S1, which implies Sue was the only person given grapes.",0.0,0.0,1,POS,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,0,Sam only gave Ellen GRAPES.,Sam didn’t give Rob grapes.,"S2 is entailed by S1. If Ellen was the only person who got grapes, then Rob must not have gotten any grapes.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"S2 contradicts S1, which claims Mary only received grapes.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,0,Sam only gave Sue APPLES.,Sam didn’t give Bill apples.,"S2 is entailed by S1. If only Sue got apples, then Bill could not have gotten apples.",0.0,0.037037037037037035,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20251217_135107,chatcmpl-CnmG5F3B35tN7HMKvV9j7H43CxlhM
